,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
13435,WitFoo,https://www.crunchbase.com/organization/witfoo,"Atlanta, Georgia, United States","Computer, Cyber Security, Internet, Network Security",Equity Crowdfunding,2018-03-03,126840.0,USD,126840.0,1-10,1626840.0,USD,1626840.0,3.0,,,,,,2.0,,,,For Profit,2016-02-05,https://twitter.com/witfoo,https://www.facebook.com/witfoo,https://www.linkedin.com/company/witfoo/,,,,Less than $1M
14031,Auto Smart Deals,https://www.crunchbase.com/organization/auto-smart-deals,"Chevy Chase, Maryland, United States","Automotive, Marketing",Equity Crowdfunding,2016-05-24,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2016-02-01,https://www.twitter.com/autosmartoffer,https://www.facebook.com/autosmartoffer,,,,,Less than $1M
14279,SmartBite,https://www.crunchbase.com/organization/smartbite,"Kuala Lumpur, Kuala Lumpur, Malaysia","Catering, Delivery Service, Food Delivery, Same Day Delivery",Equity Crowdfunding,2019-09-19,420040.0,MYR,100252.0,11-50,800252.0,USD,800252.0,4.0,,,,,,4.0,,,,For Profit,2016-05-01,https://twitter.com/trysmartbite?lang=en,https://www.facebook.com/trysmartbite/,https://www.linkedin.com/company/smartbite-group,,,,$1M to $10M
14393,Farm.One,https://www.crunchbase.com/organization/farm-one,"New York, New York, United States",Farming,Equity Crowdfunding,2018-05-01,446719.0,USD,446719.0,1-10,446719.0,USD,446719.0,1.0,,,,,,1.0,,,,For Profit,2016-04-02,https://twitter.com/farmdotone,https://www.facebook.com/FarmDotOne/,https://www.linkedin.com/company/7323281,,,,Less than $1M
14421,WORQ,https://www.crunchbase.com/organization/worq,"Kuala Lumpur, Kuala Lumpur, Malaysia","Coworking, Events, Information Technology",Equity Crowdfunding,2018-07-09,10000000.0,MYR,2482349.0,11-50,3269349.0,USD,3269349.0,2.0,,,,,,2.0,,,,,2016-04-01,https://www.twitter.com/worq_space,https://www.facebook.com/worq-666131380204612,https://www.linkedin.com/company/worq-coworking-space-&,,,,$1M to $10M
14880,GB,https://www.crunchbase.com/organization/gb,"Boston, Massachusetts, United States","Fashion, Industrial, Product Design",Equity Crowdfunding,2016-06-01,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2016-05-02,https://www.twitter.com/gb_global,https://www.facebook.com/gbchildusa,,,,,Less than $1M
15122,Chip Financial,https://www.crunchbase.com/organization/chip-financial-ltd,"London, England, United Kingdom","Banking, Financial Services, Mobile Apps",Equity Crowdfunding,2020-04-27,2600000.0,GBP,3229705.0,11-50,14626940.0,GBP,18590753.0,5.0,,,,,,2.0,,,,For Profit,2016-08-01,https://twitter.com/get_chip,https://www.facebook.com/getchipapp,https://www.linkedin.com/company/get-chip,,,,$1M to $10M
15202,LuggageHero,https://www.crunchbase.com/organization/luggagehero,"Copenhagen, Hovedstaden, Denmark","Communities, Self-Storage, Sharing Economy, Transportation, Travel",Equity Crowdfunding,2019-04-23,1547524.0,EUR,1736894.0,11-50,3405247.0,USD,3405247.0,4.0,Made Acquisitions,,,1.0,,2.0,,,,For Profit,2016-07-01,https://twitter.com/luggagehero,https://www.facebook.com/luggagehero/,https://www.linkedin.com/company/luggagehero,,,,$1M to $10M
15246,COMMERCE.AI,https://www.crunchbase.com/organization/commerce-ai,"Sunnyvale, California, United States","Artificial Intelligence, B2B, Brand Marketing, E-Commerce, Enterprise, Machine Learning, Retail Technology",Equity Crowdfunding,2020-01-06,,,,11-50,2700000.0,USD,2700000.0,4.0,,,,,,3.0,,,,,2016-09-01,https://twitter.com/aicommerce,https://www.facebook.com/CommerceAI/,https://nl.linkedin.com/company/commerce.ai,,,,Less than $1M
15284,Intergreatme,https://www.crunchbase.com/organization/intergreatme,"Johannesburg, NA - South Africa, South Africa",Professional Services,Equity Crowdfunding,2019-06-10,32759000.0,ZAR,2210522.0,11-50,32759000.0,ZAR,2210522.0,1.0,,,,,,3.0,,,,For Profit,2016-07-27,https://www.twitter.com/intergreatme,https://www.facebook.com/intergreatmeapp,https://www.linkedin.com/company/intergreatme/,,,,Less than $1M
16147,Atlis Motor Vehicles,https://www.crunchbase.com/organization/atlis-motor-vehicles,"Mesa, Arizona, United States","Automotive, Autonomous Vehicles, CleanTech, Electric Vehicle, Energy, Energy Management, Energy Storage, Sustainability",Equity Crowdfunding,2019-12-17,,,,1-10,1106724.0,USD,1106724.0,4.0,,,,,,2.0,,,,For Profit,2016-11-09,http://www.twitter.com/atlismv,http://www.facebook.com/atlismotorvehicles,https://www.linkedin.com/company/16223412/,,,,Less than $1M
16233,Sharebert,https://www.crunchbase.com/organization/sharebert,"New York, New York, United States","Gaming, Marketing, Retail, Retail Technology",Equity Crowdfunding,2018-07-03,21450.0,USD,21450.0,1-10,171450.0,USD,171450.0,3.0,,,,,,3.0,,,,For Profit,2016-11-01,https://twitter.com/sharebertgg,https://facebook.com/sharebertgg,https://linkedin.com/company/sharebert,,,,Less than $1M
16245,"Zoi, Inc.",https://www.crunchbase.com/organization/zoi-inc,"Los Angeles, California, United States","Consumer Electronics, Health Care, Robotics, Software, Virtual Reality",Equity Crowdfunding,2017-07-13,51863.0,USD,51863.0,,51863.0,USD,51863.0,1.0,,,,,,,,,,,2016-12-13,,,https://www.linkedin.com/in/bryanlorden,,,,Less than $1M
16747,"Orion Span, Inc.",https://www.crunchbase.com/organization/orion-span-inc,"San Mateo, California, United States","Aerospace, Space Travel, Tourism",Equity Crowdfunding,2018-12-07,161500.0,USD,161500.0,1-10,161500.0,USD,161500.0,2.0,,,,,,1.0,,,,,2017-01-01,https://twitter.com/OrionSpan,https://www.facebook.com/OrionSpanInc/,https://www.linkedin.com/company/orionspan/,,,,Less than $1M
16819,URentMe,https://www.crunchbase.com/organization/urentme,"Henderson, Nevada, United States","Peer to Peer, Sharing Economy",Equity Crowdfunding,2019-03-28,30234.0,USD,30234.0,1-10,30234.0,USD,30234.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,,https://www.facebook.com/URentMe,,,,,Less than $1M
16822,Move,https://www.crunchbase.com/organization/movebutter,"San Francisco, California, United States","Grocery, Online Portals, Retail",Equity Crowdfunding,2019-06-27,,,,11-50,,,,2.0,,,,,,2.0,,,,For Profit,2017-01-01,,,,,,,Less than $1M
17369,Cowboy,https://www.crunchbase.com/organization/cowboy,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","Automotive, Electric Vehicle, Internet, Mobile Apps",Equity Crowdfunding,2019-12-16,3806521.0,GBP,5049775.0,11-50,19520572.0,USD,19520572.0,6.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/cowboy_hq,https://www.facebook.com/CowboyHQ/,https://www.linkedin.com/company/cowboy_bikes/,,,,$1M to $10M
17657,SalesCandy,https://www.crunchbase.com/organization/sales-candy-international,"Kuala Lumpur, Kuala Lumpur, Malaysia","Apps, Computer, Lead Management, Real Time, Software",Equity Crowdfunding,2019-11-18,480000.0,USD,480000.0,11-50,1558709.0,USD,1558709.0,4.0,,,,,,2.0,,,,For Profit,2017-01-01,,https://www.facebook.com/SalesCandyApp/,https://www.linkedin.com/company/salescandy,,,,$1M to $10M
17764,IPwe,https://www.crunchbase.com/organization/ipwe,"Paris, Ile-de-France, France","Artificial Intelligence, FinTech",Equity Crowdfunding,2019-02-01,,,,11-50,2050000.0,USD,2050000.0,3.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/ipwe_,,https://www.linkedin.com/company/ipwe-com/,,,,$1M to $10M
17768,Totle,https://www.crunchbase.com/organization/totle,"Birmingham, Michigan, United States","Finance, Financial Services",Equity Crowdfunding,2019-04-01,,,,11-50,1000000.0,USD,1000000.0,2.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/totlecrypto,https://www.facebook.com/totlecrypto,https://www.linkedin.com/company/totlecrypto,,,,$1M to $10M
17778,FinalStraw,https://www.crunchbase.com/organization/finalstraw,"Santa Barbara, California, United States","Consumer Goods, Green Consumer Goods, Product Design",Equity Crowdfunding,2018-05-23,1894878.0,USD,1894878.0,11-50,1894878.0,USD,1894878.0,1.0,,,,,,2.0,,,,,2017-01-01,https://twitter.com/SuckResponsibly,https://www.facebook.com/suckresponsibly/,https://www.linkedin.com/company/finalstraw/,,,,$1M to $10M
17938,HyGen Industries,https://www.crunchbase.com/organization/hygen-industries-2,"Eureka, California, United States","Energy, Renewable Energy",Equity Crowdfunding,2019-01-01,824165.0,USD,824165.0,1-10,824165.0,USD,824165.0,1.0,,,,,,,,,,,2017-01-01,https://www.twitter.com/hygeninc,https://www.facebook.com/hygeninc,,,,,$1M to $10M
18252,Bnext,https://www.crunchbase.com/organization/bnext,"Madrid, Madrid, Spain","Apps, Banking, FinTech",Equity Crowdfunding,2019-10-30,2880286.0,GBP,3715841.0,51-100,30617986.0,USD,30617986.0,6.0,,,,,,2.0,,,,For Profit,2017-01-07,https://twitter.com/yourbnext,https://www.facebook.com/yourbnext/,https://www.linkedin.com/company/bnext/,,,,Less than $1M
18332,Hyper Poland,https://www.crunchbase.com/organization/hyper-poland,"Warszawa, Mazowieckie, Poland","Hardware, Railroad, Transportation",Equity Crowdfunding,2020-04-23,500000.0,EUR,538728.0,11-50,4727173.0,EUR,5287757.0,5.0,,,,,,6.0,,,,For Profit,2017-04-21,https://twitter.com/hyperpoland,https://www.facebook.com/HyperPoland,https://www.linkedin.com/company/17937653/,,,,$1M to $10M
18343,ANNA : Absolutely No Nonsense Admin,https://www.crunchbase.com/organization/anna-absolutely-no-nonsense-admin,"London, England, United Kingdom","Apps, Banking, Financial Services",Equity Crowdfunding,2019-10-20,3526580.0,GBP,4550349.0,11-50,19026580.0,GBP,24594414.0,3.0,,,,,,6.0,,,,For Profit,2017-05-16,https://twitter.com/ANNAMoneyUK,https://www.facebook.com/AnnaMoneyUK/,https://www.linkedin.com/company/annamoneyuk/,,,,$10M to $50M
18384,Gravity Blanket,https://www.crunchbase.com/organization/gravity-blanket,"Tel Aviv, Tel Aviv, Israel","Health Care, Home Decor, Retail",Equity Crowdfunding,2017-05-26,4729263.0,USD,4729263.0,11-50,4729263.0,USD,4729263.0,1.0,,,,,,1.0,,,,For Profit,2017-04-01,https://twitter.com/gravityblankets,https://www.facebook.com/GravityBlanket/,,,,,Less than $1M
18484,Flont,https://www.crunchbase.com/organization/flont-inc,"New York, New York, United States","E-Commerce, Jewelry, Sharing Economy",Equity Crowdfunding,2018-09-28,11529.0,USD,11529.0,1-10,5011529.0,USD,5011529.0,3.0,,,,,,1.0,,,,For Profit,2017-03-01,https://www.twitter.com/flontclub,https://www.facebook.com/flont.club,https://www.linkedin.com/company/flont-inc.,,,,Less than $1M
18530,Pointvoucher,https://www.crunchbase.com/organization/pointvoucher,"London, England, United Kingdom","Advertising, Advertising Platforms, Brand Marketing, Casual Games, Information Technology, Loyalty Programs, Mobile Advertising, Mobile Apps, Software, Video Games",Equity Crowdfunding,2019-05-06,639904.0,GBP,838081.0,11-50,1856808.0,GBP,2421527.0,3.0,,,,,,3.0,,,,For Profit,2017-03-17,https://twitter.com/Pointvoucher,https://www.facebook.com/pointvoucher.games,https://www.linkedin.com/company/pointvoucher/,,,,$1M to $10M
18640,App Renda Fixa,https://www.crunchbase.com/organization/app-renda-fixa,"Ṣo Paulo, Sao Paulo, Brazil",Software,Equity Crowdfunding,2018-11-26,1000000.0,BRL,253729.0,1-10,1000000.0,BRL,253729.0,1.0,,,,,,,,,,For Profit,2017-01-02,https://www.twitter.com/apprendafixa,https://www.facebook.com/apprendafixa,,,,,$1M to $10M
18644,Sobro,https://www.crunchbase.com/organization/sobro,"New York, New York, United States","Crowdfunding, E-Commerce, Food and Beverage, Home Decor, Interior Design, Lifestyle",Equity Crowdfunding,2017-05-09,1615684.0,USD,1615684.0,11-50,1615684.0,USD,1615684.0,1.0,,,,,,,,,,,2017-03-01,,https://www.facebook.com/sobrohome,,,,,$1M to $10M
18670,DineGigs Inc.,https://www.crunchbase.com/organization/dinegigs-inc,"Richmond, Virginia, United States",Internet,Equity Crowdfunding,2019-11-23,15768.0,USD,15768.0,11-50,72768.0,USD,72768.0,2.0,,,,,,1.0,,,,For Profit,2017-05-12,http://twitter.com/DineGigs,https://www.facebook.com/DineGigs/,https://www.linkedin.com/company/11121574/,,,,Less than $1M
19377,xiQ,https://www.crunchbase.com/organization/xtra-iq-inc,"Redwood City, California, United States","Artificial Intelligence, Brand Marketing, Business Intelligence, Content Marketing, CRM, Digital Marketing, Email Marketing, Machine Learning, Market Research, Marketing Automation",Equity Crowdfunding,2018-06-09,14820.0,USD,14820.0,101-250,2514820.0,USD,2514820.0,3.0,,,,,,1.0,,,,For Profit,2017-10-01,https://www.twitter.com/xiqinc,https://www.facebook.com/xiqinc,https://www.linkedin.com/company/3808413,,,,$1M to $10M
20238,Lenmo,https://www.crunchbase.com/organization/lenmo,"Oakland, California, United States","Financial Services, FinTech, Personal Finance",Equity Crowdfunding,2019-10-05,102501.0,USD,102501.0,11-50,525501.0,USD,525501.0,2.0,,,,,,4.0,,,,For Profit,2018-01-12,https://twitter.com/golenmo,https://www.facebook.com/Lenmoyou,https://www.linkedin.com/company/lenmocorp,,,,$1M to $10M
20258,SimpleShowing,https://www.crunchbase.com/organization/simpleshowing,"Atlanta, Georgia, United States","B2C, Consumer, Real Estate",Equity Crowdfunding,2019-10-07,1070000.0,USD,1070000.0,1-10,1570000.0,USD,1570000.0,4.0,,,,,,1.0,,,,For Profit,2018-01-01,https://twitter.com/simpleshowingHQ,,https://www.linkedin.com/company/simpleshowing,,,,Less than $1M
20456,WeShareApps,https://www.crunchbase.com/organization/weshareapps,"Croydon, Croydon, United Kingdom","Apps, Freemium, Online Games",Equity Crowdfunding,2018-03-20,134515.0,USD,134515.0,1-10,134515.0,USD,134515.0,1.0,,,,,,,,,,For Profit,2018-01-01,https://twitter.com/WeShareAppscom,,https://www.linkedin.com/company/weshareapps,,,,Less than $1M
20814,Rocket Dollar,https://www.crunchbase.com/organization/rocket-dollar,"Austin, Texas, United States","Finance, Financial Services, Internet",Equity Crowdfunding,2019-12-28,467182.0,USD,467182.0,11-50,4017182.0,USD,4017182.0,4.0,,,,,,3.0,,,,For Profit,2018-02-22,https://twitter.com/rocketdollar,https://www.facebook.com/rocket401k/,https://www.linkedin.com/company/rocketdollar,,,,$1M to $10M
20865,KingsCrowd,https://www.crunchbase.com/organization/kingscrowd,"Boston, Massachusetts, United States","Analytics, Artificial Intelligence, Financial Services, Venture Capital",Equity Crowdfunding,2020-03-18,1000000.0,USD,1000000.0,11-50,1191696.0,USD,1191696.0,6.0,Made Acquisitions,,,1.0,,1.0,,,,For Profit,2018-03-01,https://twitter.com/kingscrowdtech,https://www.facebook.com/KINGSCROWDTECH/,https://www.linkedin.com/company/kingscrowd,,,,$1M to $10M
20898,Currensea,https://www.crunchbase.com/organization/currensea,"London, England, United Kingdom",FinTech,Equity Crowdfunding,2019-12-08,892278.0,GBP,1172339.0,11-50,892278.0,GBP,1172339.0,1.0,,,,,,2.0,,,,For Profit,2018-06-01,https://twitter.com/CurrenseaCard,https://www.facebook.com/Currensea/,https://www.linkedin.com/company/currensea/,,,,$1M to $10M
20947,Mt Pelerin,https://www.crunchbase.com/organization/mt-pelerin,"Geneva, Geneve, Switzerland","Banking, Blockchain, Debit Cards, Finance, Financial Exchanges, Financial Services, FinTech, Payments, Transaction Processing",Equity Crowdfunding,2019-01-08,2000000.0,CHF,2039299.0,11-50,2000000.0,CHF,2039299.0,1.0,,,,,,1.0,,,,For Profit,2018-09-27,https://twitter.com/mtpelerin,https://www.facebook.com/mtpelerin,https://www.linkedin.com/company/11343312,,,,$1M to $10M
21011,Timeburst,https://www.crunchbase.com/organization/timeburst,"Pharr, Texas, United States","Apps, Event Management, iOS, Location Based Services, Mobile",Equity Crowdfunding,2019-02-26,30312.0,USD,30312.0,1-10,30312.0,USD,30312.0,1.0,,,,,,1.0,,,,For Profit,2018-04-01,,https://www.facebook.com/getTimeburst,https://www.linkedin.com/company/timeburst/,,,,Less than $1M
21016,AR Market,https://www.crunchbase.com/organization/ar-market,"Rome, Lazio, Italy","App Marketing, Augmented Reality, B2B, B2C, Content Marketing, Education, Gamification, Marketing, Mobile Apps, Publishing",Equity Crowdfunding,2018-07-09,25000.0,USD,25000.0,1-10,25000.0,USD,25000.0,1.0,,,,,,6.0,,,,For Profit,2018-06-04,,https://www.facebook.com/arealitymarket/,https://www.linkedin.com/company/armarket/,,,,Less than $1M
21391,Esportz Entertainment Corp,https://www.crunchbase.com/organization/esportz-entertainment-corp,"Irvine, California, United States","Console Games, eSports, Gaming, Media and Entertainment, News, Online Games, PC Games, Sports, Video Games",Equity Crowdfunding,2019-06-29,22658.0,USD,22658.0,1-10,22658.0,USD,22658.0,1.0,,,,,,1.0,,,,For Profit,2019-02-07,https://twitter.com/EsportzNetwork,https://www.facebook.com/EsportzNetwork/,https://www.linkedin.com/company/esportz-entertainment-corp/?viewAsMember=true,,,,Less than $1M
