,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
18421,Simply Asset Finance,https://www.crunchbase.com/organization/simply-asset-finance,"London, England, United Kingdom","Finance, Financial Services",Debt Financing,2019-07-08,60000000.0,GBP,75090014.0,51-100,140000000.0,GBP,183970910.0,3.0,Was Acquired,Cabot Square Capital,https://www.crunchbase.com/organization/cabot-square-capital,,,,,,,,2017-04-01,https://twitter.com/simplyasset,,https://www.linkedin.com/company-beta/16236187/,M&A,Management Buyout,2017-04-01,$10M to $50M
18513,WECHEER,https://www.crunchbase.com/organization/wecheer,"Lausanne, Vaud, Switzerland","Advertising, Analytics, Craft Beer, Food and Beverage, Information Technology, Internet of Things, SaaS",Debt Financing,2019-09-26,200000.0,CHF,201328.0,11-50,3601328.0,USD,3601328.0,3.0,,,,,,2.0,,,,For Profit,2017-01-05,https://twitter.com/wecheerio,https://www.facebook.com/wecheerio/,https://www.linkedin.com/company/13244664,Early Stage Venture,,,Less than $1M
18548,Virohan,https://www.crunchbase.com/organization/virohan-institute-of-health-management-sciences,"Gurgaon, Haryana, India","Continuing Education, Corporate Training, EdTech, Education, Higher Education, Software, Training, Vocational Education",Debt Financing,2017-04-10,500000.0,USD,500000.0,101-250,500000.0,USD,500000.0,1.0,,,,,,3.0,,,,For Profit,2017-04-01,https://twitter.com/joinvirohan,https://www.facebook.com/Virohan/,https://www.linkedin.com/school/virohan/,,,,$1M to $10M
18562,Bigle Legal,https://www.crunchbase.com/organization/bigle-legal,"Barcelona, Catalonia, Spain","Document Management, Document Preparation, E-Signature, Enterprise Software, Legal, Productivity Tools",Debt Financing,2019-01-01,200000.0,EUR,229230.0,11-50,600000.0,EUR,693616.0,2.0,,,,,,2.0,,,,For Profit,2017-05-01,https://www.twitter.com/biglelegal,https://www.facebook.com/biglelegal,https://www.linkedin.com/company/bigle-legal,Seed,,,Less than $1M
18630,Kodit.io,https://www.crunchbase.com/organization/kodit-io,"Helsinki, Southern Finland, Finland","Artificial Intelligence, Real Estate",Debt Financing,2019-05-21,9000000.0,EUR,10048007.0,11-50,13700000.0,EUR,15374087.0,4.0,,,,,,3.0,,,,For Profit,2017-06-01,https://twitter.com/kodit_io,https://www.facebook.com/koditio/,https://www.linkedin.com/company/24999091/,Early Stage Venture,,,$1M to $10M
18643,AirBoard,https://www.crunchbase.com/organization/airboard,"San Mateo, California, United States","Drones, Electronics, Travel",Debt Financing,2017-04-25,50000.0,EUR,54638.0,1-10,50000.0,EUR,54638.0,2.0,,,,,,1.0,,,,For Profit,2017-01-13,https://twitter.com/the_airboard,https://www.facebook.com/airboardofficial/,https://www.linkedin.com/company/airboard,Seed,,,Less than $1M
18666,BBy,https://www.crunchbase.com/organization/bby,"New York, New York, United States","E-Commerce, Fitness, Health Care",Debt Financing,2019-08-04,,,,1-10,150000.0,USD,150000.0,2.0,,,,,,1.0,,,,For Profit,2017-01-26,https://www.twitter.com/bbycares,https://www.facebook.com/bbycares,https://www.linkedin.com/company-beta/16182175,Seed,,,Less than $1M
19329,Harmony Biosciences,https://www.crunchbase.com/organization/harmony-biosciences,"Plymouth Meeting, Pennsylvania, United States","Biopharma, Biotechnology, Medical Device",Debt Financing,2020-01-27,200000000.0,USD,200000000.0,101-250,720000000.0,USD,720000000.0,4.0,,,,,,1.0,,,,For Profit,2017-10-01,https://twitter.com/harmonybiosci,https://www.facebook.com/HarmonyBiosciences/,https://www.linkedin.com/company/harmonybiosciences/,Late Stage Venture,,,$10M to $50M
19399,Ribbon,https://www.crunchbase.com/organization/ribbon-f326,"New York, New York, United States","Real Estate, Real Estate Investment",Debt Financing,2019-10-29,300000000.0,USD,300000000.0,11-50,555000000.0,USD,555000000.0,4.0,,,,,,2.0,,,,For Profit,2017-09-01,https://twitter.com/ribbonhome,https://www.facebook.com/ribbonhomeapp/,https://www.linkedin.com/company/ribbonhome/,Early Stage Venture,,,$1M to $10M
19515,ClearSpace,https://www.crunchbase.com/organization/clearspace-sa,"Lausanne, Vaud, Switzerland",,Debt Financing,2020-03-17,100000.0,CHF,104188.0,11-50,100000.0,CHF,104188.0,1.0,,,,,,3.0,,,,For Profit,2017-12-20,,,https://www.linkedin.com/company/clearspace-sa/?viewAsMember=true,,,,Less than $1M
19575,Afriwise,https://www.crunchbase.com/organization/afriwise,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Internet,Debt Financing,2019-02-01,130000.0,USD,130000.0,1-10,830000.0,USD,830000.0,3.0,,,,,,1.0,,,,For Profit,2017-08-16,https://twitter.com/afriwise,,https://www.linkedin.com/company/afriwise,Seed,,,Less than $1M
19580,AdFull.org,https://www.crunchbase.com/organization/gratis-annonser-sverige,"Cracow, Malopolskie, Poland","Advertising, Local Business, Online Portals, Small and Medium Businesses",Debt Financing,2014-10-29,1000000.0,USD,1000000.0,1-10,1000000.0,USD,1000000.0,1.0,,,,,,,,,,For Profit,2017-08-14,http://twitter.com/AnnonserSverige,https://www.facebook.com/adfull.org/,,,,,$1M to $10M
19616,FRONTSTEPS,https://www.crunchbase.com/organization/frontsteps,"Denver, Colorado, United States","Real Estate, Software",Debt Financing,2013-06-18,,,,101-250,,,,1.0,Made Acquisitions,,,1.0,,,,,,,2017-11-06,https://www.twitter.com/frontsteps1,https://www.facebook.com/frontsteps-1926802304230834,https://www.linkedin.com/company/frontsteps1,,,,$10M to $50M
19974,Klar,https://www.crunchbase.com/organization/klar,"Mexico City, Distrito Federal, Mexico","Banking, Financial Services, FinTech",Debt Financing,2019-09-25,50000000.0,USD,50000000.0,11-50,57500000.0,USD,57500000.0,2.0,,,,,,4.0,,,,For Profit,2018-01-01,,https://www.facebook.com/klar.socios,https://www.linkedin.com/company/klartechnologies/,Seed,,,$1M to $10M
20002,Zetwerk,https://www.crunchbase.com/organization/zetwerk,"Bengaluru, Karnataka, India","Computer, Manufacturing, Marketplace",Debt Financing,2020-01-29,2200000.0,USD,2200000.0,51-100,44376030.0,USD,44376030.0,4.0,,,,,,4.0,,,,For Profit,2018-01-01,https://twitter.com/zetwerk,https://www.facebook.com/zetwerk,https://www.linkedin.com/company/zetwerk,Early Stage Venture,,,Less than $1M
20060,Homeward,https://www.crunchbase.com/organization/homeward,"Austin, Texas, United States","Building Material, Real Estate",Debt Financing,2019-07-22,21000000.0,USD,21000000.0,11-50,25000000.0,USD,25000000.0,2.0,,,,,,1.0,,,,,2018-01-01,,https://www.facebook.com/pg/thehomewardway/,https://www.linkedin.com/company/thehomewardway/,,,,$10M to $50M
20080,Bwala,https://www.crunchbase.com/organization/bwala,"Nairobi, Nairobi Area, Kenya","Logistics, Marketplace, Supply Chain Management, Transportation",Debt Financing,2020-05-09,226000.0,USD,226000.0,11-50,790927.0,USD,790927.0,5.0,,,,,,1.0,,,,For Profit,2018-01-01,https://twitter.com/BwalaLogistics,https://www.facebook.com/BwalaAfricaLogistics/,https://www.linkedin.com/company/18238740/,Seed,,,$1M to $10M
20149,Bond Vet,https://www.crunchbase.com/organization/bond-vet,"Brooklyn, New York, United States","Pet, Veterinary",Debt Financing,2019-12-23,2000000.0,USD,2000000.0,11-50,8000000.0,USD,8000000.0,2.0,,,,,,3.0,,,,For Profit,2018-01-01,https://twitter.com/BondVetClinic,https://www.facebook.com/bondvetclinic,https://www.linkedin.com/company/bondvet/,Seed,,,$1M to $10M
20166,nimble,https://www.crunchbase.com/organization/nimble-79ed,"Costa Mesa, California, United States","Consumer, Consumer Electronics",Debt Financing,2018-11-15,1000000.0,USD,1000000.0,1-10,2500000.0,USD,2500000.0,2.0,,,,,,1.0,,,,,2018-01-01,,,https://www.linkedin.com/company/nimble-for-good/,,,,Less than $1M
20222,ZeroDown,https://www.crunchbase.com/organization/zerodown,"San Francisco, California, United States","Real Estate, Rental Property, Service Industry, Travel",Debt Financing,2019-08-26,100000000.0,USD,100000000.0,11-50,136000000.0,USD,136000000.0,4.0,,,,,,3.0,,,,For Profit,2018-01-01,https://twitter.com/zerodownhq,https://www.facebook.com/zerodownhq/,https://www.linkedin.com/company/zerodown,,,,$1M to $10M
20269,Brightest,https://www.crunchbase.com/organization/brightest-187e,"New York, New York, United States","Communities, Events, Information Technology, Social, Software",Debt Financing,2019-04-02,450000.0,USD,450000.0,1-10,450000.0,USD,450000.0,1.0,,,,,,1.0,,,,For Profit,2018-01-02,https://twitter.com/Brightest_Inc,https://www.facebook.com/BrightestInc/,https://www.linkedin.com/company/brightestinc/,,,,Less than $1M
20374,SWIR Vision Systems,https://www.crunchbase.com/organization/swir-vision-systems,"Durham, North Carolina, United States",Manufacturing,Debt Financing,2019-12-19,1010000.0,USD,1010000.0,11-50,2510000.0,USD,2510000.0,2.0,,,,,,1.0,,,,,2018-01-01,,,https://www.linkedin.com/company/swir-vision-systems/,,,,Less than $1M
20400,PaymentClub,https://www.crunchbase.com/organization/paymentclub-inc,"Garden Grove, California, United States","E-Commerce, Financial Services",Debt Financing,2018-08-26,5000000.0,USD,5000000.0,11-50,5000000.0,USD,5000000.0,1.0,,,,,,2.0,,,,For Profit,2018-01-01,,https://www.facebook.com/PaymentClub/,https://www.linkedin.com/company/payment-club/,,,,Less than $1M
20405,Aline Capital,https://www.crunchbase.com/organization/aline-capital,"Greenville, South Carolina, United States","Commercial, Commercial Real Estate, Finance, Financial Services, Real Estate",Debt Financing,2018-07-25,22575000.0,USD,22575000.0,11-50,22575000.0,USD,22575000.0,1.0,,,,,,,,,,,2018-01-01,https://twitter.com/AlineCapital,,https://www.linkedin.com/company/aline-capital-llc/,,,,Less than $1M
20431,GolfLine,https://www.crunchbase.com/organization/golfline,"Indialantic, Florida, United States",Internet,Debt Financing,2019-02-26,1049000.0,USD,1049000.0,1-10,1049000.0,USD,1049000.0,1.0,,,,,,,,,,,2018-01-01,,https://www.facebook.com/MyGolfLine/,https://www.linkedin.com/company/golfline/,,,,Less than $1M
20459,Ostra,https://www.crunchbase.com/organization/ostra,"Minnetonka, Minnesota, United States","Cyber Security, Information Services, Information Technology, Software",Debt Financing,2020-01-14,350000.0,USD,350000.0,,350000.0,USD,350000.0,1.0,,,,,,1.0,,,,For Profit,2018-01-01,https://twitter.com/SecurityOstra,https://www.facebook.com/ostracyber,https://www.linkedin.com/company/ostra-inc/,,,,Less than $1M
20909,FlexIt,https://www.crunchbase.com/organization/flexit-inc,"New York, New York, United States","Fitness, Wellness",Debt Financing,2019-03-20,510000.0,USD,510000.0,1-10,510000.0,USD,510000.0,2.0,,,,,,2.0,,,,For Profit,2018-03-12,,,http://linkedin.com/company/flexit-fit,,,,$1M to $10M
20981,SOA Labs,https://www.crunchbase.com/organization/soa-labs,"San Francisco, California, United States","FinTech, Information Technology, Real Estate, Software",Debt Financing,2020-02-28,50000.0,USD,50000.0,11-50,580000.0,USD,580000.0,3.0,,,,,,4.0,,,,For Profit,2018-05-09,,https://www.facebook.com/homeiqreport,https://www.linkedin.com/company/soa-labs,Seed,,,Less than $1M
20991,Swiss Water,https://www.crunchbase.com/organization/swiss-water,"Burnaby, British Columbia, Canada","Coffee, Food and Beverage, Restaurants",Debt Financing,2016-10-03,15000000.0,USD,15000000.0,51-100,15000000.0,USD,15000000.0,1.0,,,,,,,,,,For Profit,2018-10-19,,,,IPO,,,$10M to $50M
21349,Stack Infrastructure,https://www.crunchbase.com/organization/stack-infrastructure,"Denver, Colorado, United States","Electronics, Information Services, Information Technology",Debt Financing,2019-02-11,850000000.0,USD,850000000.0,51-100,850000000.0,USD,850000000.0,1.0,,,,,,,,,,,2019-01-01,https://twitter.com/StackInfra,https://www.facebook.com/stackinfrastructure/,https://www.linkedin.com/company/stackinfrastructure/,,,,$1M to $10M
21353,Secura Bio,https://www.crunchbase.com/organization/secura-bio,"Las Vegas, Nevada, United States","Biotechnology, Health Care, Pharmaceutical",Debt Financing,2019-03-05,90000000.0,USD,90000000.0,11-50,90000000.0,USD,90000000.0,1.0,,,,,,,,,,For Profit,2019-01-01,https://twitter.com/securabio,https://www.facebook.com/securabio,https://www.linkedin.com/company/securabio/,,,,Less than $1M
21365,Summit Risk Advisors,https://www.crunchbase.com/organization/summit-risk-advisors,"Avon, Connecticut, United States","Commercial Insurance, Insurance, Property Insurance",Debt Financing,2019-03-03,100000000.0,USD,100000000.0,251-500,100000000.0,USD,100000000.0,1.0,,,,,,1.0,,,,For Profit,2019-03-01,,https://www.facebook.com/summitriskadvisors/,https://www.linkedin.com/company/summit-risk-advisors/,,,,$1M to $10M
