,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
15411,BridgeCare,https://www.crunchbase.com/organization/bridgecare-finance,"San Jose, California, United States","Child Care, Children, Education, Employee Benefits, Human Resources",Pre-Seed,2018-10-30,450000.0,USD,450000.0,1-10,450000.0,USD,450000.0,2.0,,,,,,3.0,,,,For Profit,2016-10-18,https://www.twitter.com/bridgecarefin,https://www.facebook.com/getbridgecare,https://www.linkedin.com/company/getbridgecare,Seed,,,Less than $1M
15428,Swivel,https://www.crunchbase.com/organization/swivel-beauty-inc,"New York, New York, United States","Beauty, Cosmetics, E-Commerce, Mobile Apps, Private Social Networking, Software",Pre-Seed,2019-01-01,135000.0,USD,135000.0,1-10,135000.0,USD,135000.0,2.0,,,,,,2.0,,,,For Profit,2016-08-02,https://twitter.com/swivelbeauty,https://www.facebook.com/swivelbeauty/,,Seed,,,Less than $1M
15440,Carbo Culture,https://www.crunchbase.com/organization/carbo-culture,"San Francisco, California, United States","Agriculture, Biotechnology, Organic, Sustainability",Pre-Seed,2018-02-08,550000.0,EUR,674346.0,1-10,550000.0,EUR,674346.0,2.0,,,,,,3.0,,,,For Profit,2016-08-15,https://www.twitter.com/carboculture,,,Seed,,,$1M to $10M
15451,Fretello,https://www.crunchbase.com/organization/fretello,"Linz, Oberosterreich, Austria","Artificial Intelligence, E-Learning, EdTech, Machine Learning, Mobile Apps, Music Education",Pre-Seed,2019-09-20,500000.0,EUR,550985.0,11-50,700000.0,EUR,782900.0,4.0,,,,,,2.0,,,,For Profit,2016-09-01,https://www.twitter.com/fretello_music,https://www.facebook.com/fretellomusic/,https://www.linkedin.com/company/fretello,Seed,,,$1M to $10M
15458,ORamaVR,https://www.crunchbase.com/organization/ovidvr,"Heraklion, Iraklion, Greece","Education, Medical, Medical Device, Software, Training, Virtual Reality",Pre-Seed,2016-09-09,550000.0,EUR,617734.0,11-50,550000.0,EUR,617734.0,1.0,,,,,,3.0,,,,For Profit,2016-09-02,https://twitter.com/ORamaVR,https://www.facebook.com/ORamaVR/,https://www.linkedin.com/company/18228617/,Seed,,,Less than $1M
15460,Trilogy Mentors,https://www.crunchbase.com/organization/trilogy-mentors,"Richmond, Virginia, United States","Customer Service, Education, Tutoring",Pre-Seed,2019-09-18,835000.0,USD,835000.0,1-10,975000.0,USD,975000.0,2.0,,,,,,1.0,,,,For Profit,2016-09-01,https://www.twitter.com/trilogymentors,https://www.facebook.com/trilogymentors,https://www.linkedin.com/company/trilogy-mentors/,Seed,,,Less than $1M
15466,Jonny On It,https://www.crunchbase.com/organization/jonny-on-it,"Atlanta, Georgia, United States","Building Maintenance, Building Material, Facility Management, Home Improvement, Home Renovation, Home Services, Internet, Mobile Apps, Property Management, Residential",Pre-Seed,2019-06-13,1200000.0,USD,1200000.0,1-10,1200000.0,USD,1200000.0,1.0,,,,,,3.0,,,,For Profit,2016-08-27,https://twitter.com/jonnyonitinc,https://www.facebook.com/jonnyonit/,https://www.linkedin.com/company/jonnyonit/,Seed,,,Less than $1M
15505,Yuansfer,https://www.crunchbase.com/organization/yuansfer,"New York, New York, United States","E-Commerce, Retail",Pre-Seed,2020-01-15,135000.0,USD,135000.0,51-100,135000.0,USD,135000.0,1.0,,,,,,,,,,,2016-09-16,,,,Seed,,,Less than $1M
15506,Marqii,https://www.crunchbase.com/organization/marqii,"New York, New York, United States","Advertising, Marketing",Pre-Seed,2018-08-28,200000.0,USD,200000.0,1-10,450000.0,USD,450000.0,2.0,,,,,,3.0,,,,For Profit,2016-08-01,https://twitter.com/getmarqii,https://www.facebook.com/getmarqii/,https://www.linkedin.com/company-beta/11004175/,Seed,,,Less than $1M
15514,Japa,https://www.crunchbase.com/organization/japa,"Woodland, California, United States","Analytics, Automotive, Computer, Information Technology, Mobile, Mobile Apps, Software",Pre-Seed,2018-06-28,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,2.0,,,,For Profit,2016-10-20,https://twitter.com/ParkJapa,https://www.facebook.com/parkJapa/,https://www.linkedin.com/company/japa/,Seed,,,Less than $1M
15552,uLouder,https://www.crunchbase.com/organization/ulouder,"Wilmington, Delaware, United States","Information Technology, Location Based Services",Pre-Seed,2017-06-30,60000.0,USD,60000.0,11-50,60000.0,USD,60000.0,1.0,,,,,,2.0,,,,For Profit,2016-08-17,https://twitter.com/ulouderapp,https://www.facebook.com/uLouder/,https://www.linkedin.com/company/ulouder/,Seed,,,$1M to $10M
15558,Senclo,https://www.crunchbase.com/organization/senclo,"Renton, Washington, United States","Consumer Electronics, Internet of Things, Mobile Apps",Pre-Seed,2018-09-24,30000.0,USD,30000.0,1-10,300406.0,USD,300406.0,4.0,,,,,,6.0,,,,For Profit,2016-07-08,https://www.twitter.com/senclollc,https://www.facebook.com/senclollc/,https://www.linkedin.com/company/senclo/,Seed,,,$1M to $10M
15584,SmartHop,https://www.crunchbase.com/organization/smarthop,"Miami, Florida, United States","Artificial Intelligence, Logistics, Transportation",Pre-Seed,2019-07-15,,,,11-50,,,,2.0,,,,,,3.0,,,,For Profit,2016-10-23,https://www.twitter.com/smarthop,https://www.facebook.com/smarthopapp,https://www.linkedin.com/company/smarthop,Seed,,,Less than $1M
15592,Journal Information Systems,https://www.crunchbase.com/organization/journal-information-systems,"Las Vegas, Nevada, United States","Artificial Intelligence, Big Data, Business Information Systems, Machine Learning, Natural Language Processing, Software, Software Engineering, Web Apps, Web Design, Web Development, Web Hosting",Pre-Seed,2019-07-02,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,1.0,,,,For Profit,2016-10-01,https://twitter.com/TheJournalfor,https://www.facebook.com/journalinformationsystems/,,Seed,,,$10M to $50M
15618,Lauretta.io,https://www.crunchbase.com/organization/lauretta-io,"Singapore, Central Region, Singapore","Artificial Intelligence, Facility Management, Retail, Retail Technology, Security",Pre-Seed,2020-03-01,118000.0,USD,118000.0,1-10,118000.0,USD,118000.0,2.0,,,,,,2.0,,,,For Profit,2016-09-07,https://twitter.com/galvin_lauretta,https://www.facebook.com/laurettaIOsea/,https://www.linkedin.com/company/lauretta-io,Seed,,,Less than $1M
15619,CatchApp,https://www.crunchbase.com/organization/catchapp-3,"London, England, United Kingdom","B2C, Information Technology, iOS, Mobile Apps, Software",Pre-Seed,2019-03-25,,,,11-50,,,,1.0,,,,,,1.0,,,,For Profit,2016-09-15,https://www.twitter.com/catchappme,https://www.facebook.com/catchapp.mobi,https://www.linkedin.com/company/catchapp-inc/,Seed,,,Less than $1M
15631,"HeyMojo, Inc",https://www.crunchbase.com/organization/heymojo-inc,"New York, New York, United States","Hospitality, Hotel, Mobile, Restaurants, SaaS, Travel",Pre-Seed,2018-11-12,,,,1-10,,,,2.0,,,,,,4.0,,,,For Profit,2016-09-26,https://twitter.com/HeyMojoAI,https://www.facebook.com/heymojoai,https://www.linkedin.com/company/13220729?trk=prof-exp-company-name,Seed,,,$1M to $10M
15643,Ate,https://www.crunchbase.com/organization/youate,"Redwood City, California, United States","Apps, Fitness, Lifestyle, Nutrition, Personal Health",Pre-Seed,2019-02-04,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2016-09-01,https://twitter.com/youateapp/,https://www.facebook.com/youateapp/,,Seed,,,Less than $1M
15699,Chatalytic,https://www.crunchbase.com/organization/chatalytic,"San Francisco, California, United States",Business Development,Pre-Seed,2018-08-01,,,,1-10,,,,1.0,,,,,,,,,,,2016-08-01,https://www.twitter.com/gochatalytic,https://www.facebook.com/chatalytic,,Seed,,,Less than $1M
15706,BPRISE,https://www.crunchbase.com/organization/bprise,"Mumbai, Maharashtra, India","Ad Network, Ad Server, Advertising Platforms, Digital Marketing, Location Based Services, Marketing Automation",Pre-Seed,2017-01-02,,,,11-50,,,,1.0,,,,,,2.0,,,,For Profit,2016-07-18,https://twitter.com/BPRISE_Tech,https://www.facebook.com/Bprise/,https://www.linkedin.com/company-beta/13240953/,Seed,,,Less than $1M
15713,Popvue,https://www.crunchbase.com/organization/popvue-2,"San Francisco, California, United States","Advertising Platforms, Augmented Reality, Blockchain, Event Management, Information Technology, Meeting Software, Messaging, Mobile Advertising, Professional Networking, Social Network, Virtual Reality",Pre-Seed,2019-04-01,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2016-09-01,,,,Seed,,,$1M to $10M
15877,Ten Dozen,https://www.crunchbase.com/organization/ten-dozen,,"Augmented Reality, Broadcasting, Computer Vision, Machine Learning, Photography, Sports",Pre-Seed,2016-08-26,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2016-08-26,https://twitter.com/tendozen,,https://www.linkedin.com/company/tendozen/,Seed,,,Less than $1M
16159,Portion,https://www.crunchbase.com/organization/portion,"New York, New York, United States","Art, Auctions, Blockchain, E-Commerce, Internet, Online Auctions",Pre-Seed,2018-04-08,1100000.0,USD,1100000.0,1-10,1200000.0,USD,1200000.0,2.0,,,,,,1.0,,,,For Profit,2016-11-10,https://www.twitter.com/portionapp,https://www.facebook.com/portion.io,https://www.linkedin.com/company/portion,Seed,,,$1M to $10M
16278,Talentegy,https://www.crunchbase.com/organization/talentegy,"Dover, Delaware, United States","Human Resources, Recruiting, SaaS, Software",Pre-Seed,2018-10-17,,,,1-10,,,,1.0,,,,,,3.0,,,,For Profit,2016-12-01,https://www.twitter.com/talentegy,http://www.facebook.com/talentegyhr,http://www.linkedin.com/company/talentegy,Seed,,,Less than $1M
16281,askR.ai,https://www.crunchbase.com/organization/askr-ai,"Paris, Ile-de-France, France","Analytics, Artificial Intelligence, Big Data, Collaboration, Software",Pre-Seed,2017-12-01,,,,1-10,,,,1.0,,,,,,3.0,,,,For Profit,2016-11-18,https://www.twitter.com/askr_ai,,https://www.linkedin.com/company/askr_ai/,Seed,,,Less than $1M
16460,Riff Cold Brewed,https://www.crunchbase.com/organization/riff-cold-brewed-coffee,"Bend, Oregon, United States","CleanTech, Coffee, Consumer Goods, Food and Beverage, Organic, Sustainability",Pre-Seed,2019-07-01,1585000.0,USD,1585000.0,11-50,2585000.0,USD,2585000.0,2.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/riffcoldbrewed,https://www.facebook.com/riffcoldbrewed/,https://www.linkedin.com/company/18025300/,Seed,,,Less than $1M
16516,INTSITE,https://www.crunchbase.com/organization/intsite,"Haifa, Hefa, Israel","Agriculture, Artificial Intelligence, Computer Vision, Construction, Infrastructure, Machine Learning, Mining, Ports and Harbors",Pre-Seed,2018-07-01,1350000.0,USD,1350000.0,11-50,1350000.0,USD,1350000.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,,,https://www.linkedin.com/company/intsite/,Seed,,,Less than $1M
16547,"Hippo Health, Inc.",https://www.crunchbase.com/organization/hippohealth,"Boulder, Colorado, United States","Health Care, Medical, Professional Services",Pre-Seed,2020-03-23,550000.0,USD,550000.0,11-50,1350000.0,USD,1350000.0,2.0,,,,,,3.0,,,,For Profit,2017-01-01,https://www.twitter.com/myhippohealth,https://www.facebook.com/myhippohealth,https://www.linkedin.com/company/hippo-health/,Seed,,,Less than $1M
16565,RADiCAL,https://www.crunchbase.com/organization/rad-fitkey,"New York, New York, United States","3D Technology, Animation, Artificial Intelligence, Graphic Design, Human Computer Interaction, Software",Pre-Seed,2018-11-01,1600000.0,USD,1600000.0,11-50,1600000.0,USD,1600000.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/@RADicalMotion,https://www.facebook.com/RadicalMotionAI/,https://www.linkedin.com/company/11253352/,Seed,,,Less than $1M
16600,Evercoin,https://www.crunchbase.com/organization/evercoin,"Santa Clara, California, United States","Blockchain, Cryptocurrency, Financial Exchanges, Financial Services",Pre-Seed,2019-08-02,1000000.0,USD,1000000.0,1-10,1000000.0,USD,1000000.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/evercoin?lang=en,https://www.facebook.com/evercoin,https://www.linkedin.com/company/evercoin/?originalSubdomain=ph,Seed,,,Less than $1M
16635,Medorion,https://www.crunchbase.com/organization/medorion,"Tel Aviv, Tel Aviv, Israel","Artificial Intelligence, Health Care, Software, Wellness",Pre-Seed,2018-11-04,,,,1-10,1200000.0,USD,1200000.0,4.0,,,,,,3.0,,,,For Profit,2017-01-01,,,https://www.linkedin.com/company/medorion/,Seed,,,Less than $1M
16644,LineLeap,https://www.crunchbase.com/organization/lineleap,"Madison, Wisconsin, United States","iOS, Software",Pre-Seed,2019-08-30,,,,11-50,150000.0,USD,150000.0,2.0,,,,,,3.0,,,,For Profit,2017-01-01,,https://www.facebook.com/LineLeapTickets/,https://www.linkedin.com/company/lineleap/,Seed,,,Less than $1M
16651,Eatron Technologies,https://www.crunchbase.com/organization/eatron-technologies,"Warwick, Warwickshire, United Kingdom","Artificial Intelligence, Automotive, Autonomous Vehicles, Battery, Electric Vehicle, Information Technology, Machine Learning, Sensor, Software, Virtual Reality",Pre-Seed,2018-01-02,680000.0,EUR,820182.0,11-50,680000.0,EUR,820182.0,1.0,,,,,,1.0,,,,For Profit,2017-01-01,,,,Seed,,,Less than $1M
16652,Oivi,https://www.crunchbase.com/organization/oivi,"Oslo, Oslo, Norway","Artificial Intelligence, Health Care, Medical Device, Software",Pre-Seed,2019-09-30,500000.0,USD,500000.0,11-50,1100000.0,USD,1100000.0,2.0,,,,,,4.0,,,,,2017-01-01,,,https://www.linkedin.com/company/oivi/,Seed,,,Less than $1M
16663,TommyRun,https://www.crunchbase.com/organization/tommyrun,"Atlanta, Georgia, United States",Internet,Pre-Seed,2018-06-04,,,,11-50,550000.0,USD,550000.0,2.0,,,,,,2.0,,,,,2017-01-01,https://twitter.com/teamtommyrun,https://business.facebook.com/teamtommyrun/?business_id=1922554524680089,https://www.linkedin.com/company/tommy-run/,Seed,,,Less than $1M
16681,Pax Republic,https://www.crunchbase.com/organization/pax-republic,"Melbourne, Victoria, Australia","Artificial Intelligence, Enterprise, Information Technology, SaaS",Pre-Seed,2019-02-01,400000.0,USD,400000.0,11-50,400000.0,USD,400000.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/PaxRepublic,,https://www.linkedin.com/company/pax-republic-pty-ltd/,Seed,,,Less than $1M
16685,Rainmakers,https://www.crunchbase.com/organization/rainmakers,"San Francisco, California, United States","Enterprise Software, Marketplace, Recruiting, SaaS, Sales",Pre-Seed,2018-01-01,,,,11-50,125000.0,USD,125000.0,3.0,,,,,,2.0,,,,For Profit,2017-01-01,https://www.twitter.com/rainmakers_only,https://www.facebook.com/rainmakersonly,https://www.linkedin.com/company/17877072,Seed,,,Less than $1M
16688,"EnergSoft, Inc",https://www.crunchbase.com/organization/energsoft-inc,"Seattle, Washington, United States","Artificial Intelligence, Battery, CleanTech, Energy Storage, Renewable Energy, Software",Pre-Seed,2020-01-15,25000.0,USD,25000.0,1-10,225000.0,USD,225000.0,3.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/energsoft,https://www.facebook.com/EnergSoft/,https://www.linkedin.com/company/energsoft/,Seed,,,Less than $1M
16742,Bloveit,https://www.crunchbase.com/organization/bloveit,"Atlanta, Georgia, United States","Dating, Food and Beverage, Restaurants, Wine And Spirits",Pre-Seed,2017-07-10,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,https://www.twitter.com/bloveitinc,https://www.facebook.com/bloveitinc,https://www.linkedin.com/company/bloveit/,Seed,,,Less than $1M
16751,"Slick Energy, Inc.",https://www.crunchbase.com/organization/slick-6,"Marblehead, Massachusetts, United States","E-Commerce, E-Commerce Platforms, Energy, Energy Efficiency, Internet, Marketplace, Oil and Gas",Pre-Seed,2018-10-15,200000.0,USD,200000.0,1-10,680000.0,USD,680000.0,5.0,,,,,,3.0,,,,For Profit,2017-01-01,,https://www.facebook.com/SlickEnergy/,https://www.linkedin.com/company/11019410/admin/,Seed,,,Less than $1M
16762,PolyFins Technology Inc,https://www.crunchbase.com/organization/polyfins-technology-inc,"Fremont, California, United States","Android, Health Care, iOS",Pre-Seed,2018-05-01,175000.0,USD,175000.0,1-10,175000.0,USD,175000.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,,,,Seed,,,Less than $1M
16765,BuildSim,https://www.crunchbase.com/organization/buildsimhub,"Pittsburgh, Pennsylvania, United States","Architecture, Data Visualization, Industrial Automation",Pre-Seed,2017-07-10,120000.0,USD,120000.0,1-10,120000.0,USD,120000.0,1.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/buildsimhub,,https://www.linkedin.com/company-beta/17971114/,Seed,,,Less than $1M
16771,FaultFixers,https://www.crunchbase.com/organization/faultfixers,"London, England, United Kingdom","SaaS, Software",Pre-Seed,2017-10-05,225000.0,GBP,295043.0,1-10,225000.0,GBP,295043.0,1.0,,,,,,1.0,,,,For Profit,2017-01-01,https://www.twitter.com/faultfixers,https://www.facebook.com/faultfixers-287546298050462,https://www.linkedin.com/company/faultfixers/,Seed,,,Less than $1M
16777,STOW IT,https://www.crunchbase.com/organization/stow,"Fort Collins, Colorado, United States",Computer,Pre-Seed,2019-04-01,225000.0,USD,225000.0,1-10,450000.0,USD,450000.0,4.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/_stow_?lang=en,https://www.facebook.com/juststowit/,https://www.linkedin.com/company/stow---just-stow-it/,Seed,,,Less than $1M
16809,Action-Reaction Games,https://www.crunchbase.com/organization/forbes-councils-2,"Helsinki, Southern Finland, Finland","Gaming, Online Games, Video Games",Pre-Seed,2017-03-14,253500.0,EUR,269013.0,1-10,253500.0,EUR,269013.0,1.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/ARGHQ,https://www.facebook.com/actionreactiongames/,https://www.linkedin.com/company/actionreactiongames/,Seed,,,Less than $1M
16811,Travel Jeanieous,https://www.crunchbase.com/organization/travel-jeanieous,"San Francisco, California, United States","Adventure Travel, Outdoors, Tourism, Travel, Travel Agency",Pre-Seed,2019-07-14,10000.0,USD,10000.0,1-10,10000.0,USD,10000.0,1.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/traveljeanieous,https://www.facebook.com/traveljeanieous,https://www.linkedin.com/company/travel-jeanieous,Seed,,,Less than $1M
16836,Gardenstuff,https://www.crunchbase.com/organization/gardenstuff,"Legnano, Lombardia, Italy","Computer, Manufacturing, Product Design",Pre-Seed,2019-02-04,140882.0,EUR,161100.0,1-10,180882.0,EUR,210418.0,3.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/Gardenstuff1,https://www.facebook.com/gardenstuff.it,https://www.linkedin.com/company/gardenstuff/,Seed,,,Less than $1M
16849,Advanced Voice Research Labs,https://www.crunchbase.com/organization/advanced-voice-research-labs,"Seattle, Washington, United States","Artificial Intelligence, Computer, Machine Learning, Software",Pre-Seed,2017-09-05,,,,11-50,,,,1.0,,,,,,,,,,For Profit,2017-01-01,,,https://www.linkedin.com/company/advanced-voice-research-labs/,Seed,,,Less than $1M
16851,wayForward,https://www.crunchbase.com/organization/psyinnovations,"New York, New York, United States","Health Care, Wellness",Pre-Seed,2018-11-01,,,,11-50,,,,3.0,,,,,,1.0,,,,For Profit,2017-01-01,https://www.twitter.com/psyinnovations,,https://www.linkedin.com/company/psyinnovations/?viewAsMember=true,Seed,,,Less than $1M
16860,Waydev,https://www.crunchbase.com/organization/waydev,"San Francisco, California, United States","Predictive Analytics, SaaS",Pre-Seed,2017-03-13,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/waydevco,https://www.facebook.com/waydevco,https://www.linkedin.com/company/18141259/,Seed,,,Less than $1M
16879,Frontdoor,https://www.crunchbase.com/organization/frontdoor,"New York, New York, United States","Big Data, Enterprise Applications, Real Estate, SaaS",Pre-Seed,2018-04-03,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2017-01-01,http://twiiter.com/thefrontdoorapp,http://facebook.com/frontdoorapp,https://www.linkedin.com/company/frontdoor,Seed,,,Less than $1M
16881,Mathpix,https://www.crunchbase.com/organization/mathpix,"San Francisco, California, United States","Apps, E-Learning",Pre-Seed,2018-09-10,,,,,,,,1.0,,,,,,,,,,,2017-01-01,https://twitter.com/mathpixapp,https://www.facebook.com/mathpix,,Seed,,,Less than $1M
16939,Scout,https://www.crunchbase.com/organization/scout-for-pets,"Denver, Colorado, United States",Internet,Pre-Seed,2018-03-01,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/scoutforpets,https://www.facebook.com/scoutforpets,https://www.linkedin.com/company/scout-for-pets,Seed,,,Less than $1M
16940,RentCheck,https://www.crunchbase.com/organization/rentcheck,"New Orleans, Louisiana, United States",Real Estate,Pre-Seed,2019-07-15,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/rentcheckapp,https://www.facebook.com/getrentcheck/,https://www.linkedin.com/company/getrentcheck/,Seed,,,Less than $1M
16948,Vorga,https://www.crunchbase.com/organization/vorga,"Oakland, California, United States","AgTech, Artificial Intelligence, Cannabis, Internet of Things, Machine Learning, SaaS",Pre-Seed,2018-05-17,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2017-01-01,,,https://www.linkedin.com/company/vorgalabs/about/,Seed,,,Less than $1M
16958,Make Music Count,https://www.crunchbase.com/organization/make-music-count,"Atlanta, Georgia, United States","Education, Music",Pre-Seed,2020-01-27,,,,,,,,1.0,,,,,,,,,,For Profit,2017-01-01,https://twitter.com/_makemusiccount?lang=en,,,Seed,,,Less than $1M
16987,Foreknow,https://www.crunchbase.com/organization/foreknow,"Irvine, California, United States","Artificial Intelligence, Location Based Services, Mobile, Predictive Analytics",Pre-Seed,2017-04-01,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/Foreknowinc,https://www.facebook.com/foreknowinc/,https://www.linkedin.com/company-beta/16168946/,Seed,,,Less than $1M
17003,KashIO,https://www.crunchbase.com/organization/kashio-inc,"Miami, Florida, United States","Cyber Security, Financial Services, Information Technology, Mobile Payments, Security",Pre-Seed,2018-01-01,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2017-01-01,,,,Seed,,,Less than $1M
17028,Global Dog,https://www.crunchbase.com/organization/global-dog,"Austin, Texas, United States","Mobile Apps, Pet, Social Media, Social Network",Pre-Seed,2017-04-01,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2017-01-01,,https://www.facebook.com/theglobaldog,,Seed,,,Less than $1M
17121,NriDealExpert.com,https://www.crunchbase.com/organization/nridealexpert-com,"London, England, United Kingdom",,Pre-Seed,2018-09-18,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/nridealexpert,https://www.facebook.com/nriDealExpert/,https://www.linkedin.com/company/nridealexpert-com/,Seed,,,Less than $1M
17386,Cloudneeti,https://www.crunchbase.com/organization/cloudneeti,"Redmond, Washington, United States","Cloud Security, Information Technology, SaaS, Software",Pre-Seed,2020-01-01,300000.0,USD,300000.0,11-50,300000.0,USD,300000.0,1.0,Was Acquired,Zscaler,https://www.crunchbase.com/organization/zscaler,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/cloudneeti,,https://www.linkedin.com/company/cloudneeti/,M&A,Acquisition,2020-04-09,$1M to $10M
17543,Rebellyous Foods,https://www.crunchbase.com/organization/seattle-food-tech-sft,"Seattle, Washington, United States","Food and Beverage, Food Processing, Manufacturing",Pre-Seed,2018-12-02,1000000.0,USD,1000000.0,1-10,2120000.0,USD,2120000.0,3.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/RebellyousFoods,https://www.facebook.com/RebellyousFoods,https://www.linkedin.com/company/seattle-food-tech/,Seed,,,$1M to $10M
17592,EduRev,https://www.crunchbase.com/organization/edurev,,"E-Learning, Education, Open Source",Pre-Seed,2020-03-16,150000.0,USD,150000.0,11-50,150000.0,USD,150000.0,3.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/edurevin,https://www.facebook.com/TheEducationRevolution,https://www.linkedin.com/company/3537720,Seed,,,$1M to $10M
17676,Torre,https://www.crunchbase.com/organization/torre-technologies,,"Freelance, Human Resources, Recruiting, Social Network",Pre-Seed,2018-07-15,4000000.0,USD,4000000.0,11-50,5000000.0,USD,5000000.0,2.0,,,,,,1.0,,,,For Profit,2017-01-01,,,https://www.linkedin.com/company/torrelabs/,Seed,,,$1M to $10M
17806,Syncbnb,https://www.crunchbase.com/organization/syncbnb,"Athens, Attiki, Greece","B2B, Hospitality, Real Estate, SaaS, Travel, Vacation Rental",Pre-Seed,2019-07-24,220000.0,USD,220000.0,11-50,810000.0,USD,810000.0,3.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/syncbnb,https://www.facebook.com/syncbnb,https://www.linkedin.com/company/syncbnb,Seed,,,$10M to $50M
17825,Daivergent,https://www.crunchbase.com/organization/daivergent,"New York, New York, United States","Analytics, Big Data, Cloud Data Services, Communities, Human Resources, Information Technology, Internet, Robotics, SaaS",Pre-Seed,2019-01-03,950000.0,USD,950000.0,11-50,1050000.0,USD,1050000.0,2.0,,,,,,2.0,,,,For Profit,2017-01-01,,https://www.facebook.com/DaivergentHQ/,https://www.linkedin.com/company/daivergent/,Seed,,,$1M to $10M
17830,Ampjar,https://www.crunchbase.com/organization/ampjar,"Coburg, Victoria, Australia","Advertising, Marketing, Social Media",Pre-Seed,2019-03-31,2000000.0,USD,2000000.0,11-50,2000000.0,USD,2000000.0,1.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/ampjarcom,,https://www.linkedin.com/company/gopostie/,Seed,,,$1M to $10M
17831,NDAX,https://www.crunchbase.com/organization/ndax,"Calgary, Alberta, Canada","Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology",Pre-Seed,2018-01-18,1500000.0,CAD,1208573.0,11-50,1500000.0,CAD,1208573.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/ndaxio,https://www.facebook.com/ndaxio,https://www.linkedin.com/company/13320836/,Seed,,,$1M to $10M
17840,Morphle,https://www.crunchbase.com/organization/morphle,"Bangalore, Karnataka, India","Health Care, Medical Device, Software",Pre-Seed,2020-03-16,150000.0,USD,150000.0,11-50,150000.0,USD,150000.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,,,https://www.linkedin.com/company,Seed,,,$1M to $10M
17853,Kudimoney,https://www.crunchbase.com/organization/kudimoney,"London, England, United Kingdom","Banking, Financial Services, FinTech",Pre-Seed,2019-09-12,1600000.0,USD,1600000.0,11-50,1616944.0,USD,1616944.0,2.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/kudimoneyng,https://www.facebook.com/kudimoney/,https://www.linkedin.com/company/kudimoney/,Seed,,,$1M to $10M
17902,"Privapp, Inc.",https://www.crunchbase.com/organization/privapp-inc,"San Francisco, California, United States","FinTech, Health Care, Information Technology, Internet, Software",Pre-Seed,2019-04-01,2000000.0,USD,2000000.0,11-50,2000000.0,USD,2000000.0,1.0,,,,,,2.0,,,,,2017-01-01,,,,Seed,,,$1M to $10M
